dobj,hasNextVersion,spec,fileName,size,submTime,timeStart,timeEnd
https://meta.fieldsites.se/objects/Jbyo15x5jvYN-lxsB5aiPI-N,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C13_20160101-20161231_L2_IRREGULAR.csv,11752,2020-10-05T07:05:18.451Z,2016-01-19T15:00:00Z,2016-12-06T11:00:00Z
https://meta.fieldsites.se/objects/MDvTLItxHpUkKQmaXqBAvxgR,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C13_20150101-20151231_L2_IRREGULAR.csv,12591,2020-10-05T07:04:07.824Z,2015-01-20T11:00:00Z,2015-12-15T14:33:00Z
https://meta.fieldsites.se/objects/jjpDa4d_iRNmHXUzvA32AQ5G,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C13_20140101-20141231_L2_IRREGULAR.csv,10235,2020-10-05T07:03:19.191Z,2014-01-27T11:20:00Z,2014-12-16T14:35:00Z
https://meta.fieldsites.se/objects/SzazLOzTtOhfvi34UNThoU2a,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C13_20130101-20131231_L2_IRREGULAR.csv,9605,2020-10-05T07:02:29.932Z,2013-01-22T14:00:00Z,2013-12-17T12:05:00Z
https://meta.fieldsites.se/objects/g2326KNltKfIWDdFOUPVXCY3,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C13_20120101-20121231_L2_IRREGULAR.csv,10900,2020-10-05T07:01:26.482Z,2012-01-19T14:45:00Z,2012-12-18T15:00:00Z
https://meta.fieldsites.se/objects/djH1L3aJKl2XnS5pBqH8-T6M,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C13_20110101-20111231_L2_IRREGULAR.csv,10036,2020-10-05T07:00:39.741Z,2011-01-18T09:54:00Z,2011-12-21T09:30:00Z
https://meta.fieldsites.se/objects/B-lyEHiSMZaf30G7N7qhOCsi,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C16_20160101-20161231_L2_IRREGULAR.csv,12199,2020-10-05T06:55:40.200Z,2016-01-19T16:21:00Z,2016-12-06T11:00:00Z
https://meta.fieldsites.se/objects/10aO95s4NdBYjEjJdX0_nddB,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C16_20150101-20151231_L2_IRREGULAR.csv,12609,2020-10-05T06:54:43.115Z,2015-01-20T11:00:00Z,2015-12-15T16:09:00Z
https://meta.fieldsites.se/objects/TGuWTxlzsN_-yntQY-rfmlqi,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C16_20140101-20141231_L2_IRREGULAR.csv,10272,2020-10-05T06:53:05.132Z,2014-01-27T17:10:00Z,2014-12-16T15:50:00Z
https://meta.fieldsites.se/objects/MS-zOozpeHUS8hIyw8u3o8XF,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C16_20130101-20131231_L2_IRREGULAR.csv,9598,2020-10-05T06:52:17.799Z,2013-01-22T15:10:00Z,2013-12-17T11:34:00Z
https://meta.fieldsites.se/objects/uXoKwPX3WMU_wqcQQuRsSxbz,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C16_20120101-20121231_L2_IRREGULAR.csv,10946,2020-10-05T06:52:04.268Z,2012-01-19T15:20:00Z,2012-12-18T16:00:00Z
https://meta.fieldsites.se/objects/pl5Ig0uviefMT7cQMC6Gmeg-,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C16_20110101-20111231_L2_IRREGULAR.csv,10057,2020-10-05T06:51:49.940Z,2011-01-18T13:23:00Z,2011-12-21T10:47:00Z
https://meta.fieldsites.se/objects/jMHIzuiLFFMkvG2Gvb4G26rX,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C2_20160101-20161231_L2_IRREGULAR.csv,15386,2020-10-02T13:30:57.257Z,2016-01-19T13:02:00Z,2016-12-06T11:00:00Z
https://meta.fieldsites.se/objects/uek3nWK83bSyDk5ibCix8Wb-,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C2_20150101-20151231_L2_IRREGULAR.csv,16876,2020-10-02T13:30:13.833Z,2015-01-20T13:55:00Z,2015-12-15T14:54:00Z
https://meta.fieldsites.se/objects/lXHCjEgkn8lh6pbAw3RpCtgw,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C2_20140101-20141231_L2_IRREGULAR.csv,13429,2020-10-02T13:28:12.056Z,2014-01-27T14:35:00Z,2014-12-16T13:36:00Z
https://meta.fieldsites.se/objects/_b8t088uQ8i15N-H9yvWdGMW,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C2_20130101-20131231_L2_IRREGULAR.csv,12828,2020-10-02T13:27:22.699Z,2013-01-22T11:30:00Z,2013-12-17T12:42:00Z
https://meta.fieldsites.se/objects/3HIjNGevhWMAtOYTgd5Mib2w,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C2_20120101-20121231_L2_IRREGULAR.csv,14606,2020-10-02T13:25:51.577Z,2012-01-19T09:45:00Z,2012-12-18T14:00:00Z
https://meta.fieldsites.se/objects/f3UtXgmvgRblGOYqUuiEiH-k,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C2_20110101-20111231_L2_IRREGULAR.csv,13166,2020-10-02T13:25:02.534Z,2011-01-18T10:42:00Z,2011-12-20T09:00:00Z
https://meta.fieldsites.se/objects/Frc5fIfgefrwSSJrvNs3c2DK,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C4_20160101-20161231_L2_IRREGULAR.csv,15305,2020-10-02T13:23:11.173Z,2016-01-19T10:44:00Z,2016-12-06T11:00:00Z
https://meta.fieldsites.se/objects/zUr71vn6g7mNqsPrmQRRibwr,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C4_20150101-20151231_L2_IRREGULAR.csv,16867,2020-10-02T13:21:45.264Z,2015-01-20T10:21:00Z,2015-12-15T12:21:00Z
https://meta.fieldsites.se/objects/cAvFOZqDiHtQPw1G9MUxgGg8,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C4_20140101-20141231_L2_IRREGULAR.csv,13357,2020-10-02T13:20:48.642Z,2014-01-27T13:30:00Z,2014-12-16T12:33:00Z
https://meta.fieldsites.se/objects/3e7LnkMhY8FnxRjYItlVKlqw,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C4_20130101-20131231_L2_IRREGULAR.csv,12730,2020-10-02T13:19:35.476Z,2013-01-22T11:55:00Z,2013-12-17T09:39:00Z
https://meta.fieldsites.se/objects/PQTX4tGXNdZBprqknQYq1Wq9,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C4_20120101-20121231_L2_IRREGULAR.txt,14908,2020-10-02T13:15:58.065Z,2012-01-19T10:50:00Z,2012-12-18T07:45:00Z
https://meta.fieldsites.se/objects/o4HkbZpaJFKpqGewKQlskU7g,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C4_20110101-20111231_L2_IRREGULAR.txt,13716,2020-10-02T13:14:31.853Z,2011-01-18T08:40:00Z,2011-12-20T11:45:00Z
https://meta.fieldsites.se/objects/RgKomYkBbdLbMmQ5wMqLuXsc,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C7_20160101-20161231_L2_IRREGULAR.txt,15302,2020-10-02T13:12:41.210Z,2016-01-19T12:47:00Z,2016-12-06T11:00:00Z
https://meta.fieldsites.se/objects/NU2cNG0GUwefaPIFj5U7eedd,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C7_20150101-20151231_L2_IRREGULAR.txt,16907,2020-10-02T13:11:53.320Z,2015-01-20T13:30:00Z,2015-12-15T14:39:00Z
https://meta.fieldsites.se/objects/4AiEil3KeigblshpeF3CoaHG,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C7_20140101-20141231_L2_IRREGULAR.txt,13492,2020-10-02T13:11:10.354Z,2014-01-27T14:15:00Z,2014-12-16T13:19:00Z
https://meta.fieldsites.se/objects/8FkLL2ztFerydjrlCi_OaLA-,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C7_20130101-20131231_L2_IRREGULAR.txt,13012,2020-10-02T13:10:03.340Z,2013-01-22T11:20:00Z,2013-12-17T12:23:00Z
https://meta.fieldsites.se/objects/uRD0UXPsgW5njx17eQ4M9bIu,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C7_20120101-20121231_2_LIRREGULAR.txt,14856,2020-10-02T13:09:00.802Z,2012-01-19T09:20:00Z,2012-12-18T13:45:00Z
https://meta.fieldsites.se/objects/owiZjFeJJ3JskSCHDXC8Z2zL,false,https://meta.fieldsites.se/resources/objspecs/chemical-variables-stream,SITES_CHE-S_SVB_C7_20110101-20111231_L2_IRREGULAR.txt,13633,2020-10-02T13:07:07.478Z,2011-01-18T11:00:00Z,2011-12-20T08:35:00Z


